Kategori_Laporan,Kategori_Pos,Pos_Pos,Rincian_Pos_Pos,Tanggal,Nilai
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-12-01,668505
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-08-01,443569
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-04-01,1030122
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-12-01,698378
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-07-01,492735
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-06-01,408523
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-03-01,1208971
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-05-01,440965
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-11-01,580598
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-10-01,498906
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2014-09-01,454047
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2015-01-01,604981
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2015-02-01,673468
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-08-01,462605
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-04-01,268775
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-07-01,302225
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-06-01,302287
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-03-01,259010
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-05-01,286653
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-11-01,311610
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-10-01,308726
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-09-01,300562
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2013-12-01,319072
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-08-01,462605
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-04-01,0
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-12-01,540096
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-07-01,456814
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-06-01,430658
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-03-01,347468
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-05-01,395251
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-11-01,517513
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-10-01,494084
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2014-09-01,480994
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2015-01-01,536081
Neraca,Aset,Pembiayaan syariah,Pembiayaan syariah,2015-02-01,583939
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-08-01,10229493
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-04-01,7684593
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-07-01,8083755
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-06-01,8102208
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-03-01,6633969
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-05-01,8408358
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-11-01,8009587
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-10-01,8520452
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-09-01,8239387
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2013-12-01,5892392
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-08-01,10229493
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-04-01,9233562
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-12-01,6718274
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-07-01,10039816
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-06-01,10220493
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-03-01,8073464
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-05-01,9681373
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-11-01,9149792
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-10-01,9682522
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2014-09-01,10550833
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2015-01-01,7363843
Neraca,Liabilitas,Simpanan berjangka,Simpanan berjangka,2015-02-01,8515624
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-08-01,5361
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-04-01,3753
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-07-01,3753
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-06-01,3753
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-03-01,3753
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-05-01,3753
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-11-01,4060
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-10-01,3966
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-09-01,3872
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2013-12-01,4267
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-08-01,5361
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-04-01,4849
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-12-01,5585
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-07-01,5241
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-06-01,5116
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-03-01,4721
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-05-01,4982
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-11-01,5513
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-10-01,5460
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2014-09-01,5399
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2015-01-01,5656
Neraca,Aset,Aset tidak berwujud,Akumulasi amortisasi aset tidak berwujud -/-,2015-02-01,5727
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-08-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-04-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-07-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-06-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-03-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-05-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-11-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-10-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-09-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2013-12-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-08-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-04-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-12-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-07-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-06-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-03-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-05-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-11-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-10-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2014-09-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2015-01-01,0
Neraca,Aset,Aset pajak tangguhan ,Aset pajak tangguhan ,2015-02-01,0
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-08-01,317060
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-04-01,313801
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-07-01,313760
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-06-01,313910
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-03-01,313827
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-05-01,314291
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-11-01,314672
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-10-01,319674
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-09-01,313807
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2013-12-01,315787
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-08-01,317060
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-04-01,321310
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-12-01,316984
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-07-01,316836
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-06-01,316850
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-03-01,316619
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-05-01,316457
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-11-01,317298
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-10-01,317010
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2014-09-01,317046
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2015-01-01,317171
Neraca,Liabilitas,Pinjaman yang diterima,Pinjaman yang diterima,2015-02-01,317630
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-08-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-04-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-07-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-06-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-03-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-05-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-11-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-10-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-09-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2013-12-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-08-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-04-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-12-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-07-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-06-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-03-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-05-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-11-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-10-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2014-09-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2015-01-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Agio,2015-02-01,509368
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2013-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2014-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2015-01-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Lainnya,2015-02-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2013-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2014-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2015-01-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Disagio -/-,2015-02-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2013-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2014-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2015-01-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Modal sumbangan,2015-02-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2013-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-08-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-04-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-12-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-07-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-06-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-03-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-05-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-11-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-10-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2014-09-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2015-01-01,0
Neraca,Ekuitas,Tambahan Modal Disetor,Dana setoran modal,2015-02-01,0
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-08-01,389016
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-04-01,294492
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-07-01,226091
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-06-01,224623
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-03-01,331386
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-05-01,260332
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-11-01,294269
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-10-01,289716
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-09-01,285646
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2013-12-01,314497
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-08-01,389016
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-04-01,252719
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-12-01,611782
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-07-01,681091
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-06-01,200443
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-03-01,242128
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-05-01,229624
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-11-01,360400
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-10-01,341595
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2014-09-01,288612
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2015-01-01,389667
Neraca,Liabilitas,Pinjaman dari bank lain,Pinjaman dari bank lain,2015-02-01,371741
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-08-01,288512
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-04-01,236920
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-07-01,245970
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-06-01,242861
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-03-01,234962
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-05-01,239881
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-11-01,259244
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-10-01,255786
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-09-01,252294
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2013-12-01,262789
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-08-01,288512
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-04-01,275185
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-12-01,303585
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-07-01,285149
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-06-01,281805
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-03-01,271839
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-05-01,278795
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-11-01,299370
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-10-01,295631
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2014-09-01,292053
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2015-01-01,307035
Neraca,Aset,Aset tetap dan inventaris,Akumulasi penyusutan aset tetap dan inventaris -/-,2015-02-01,310490
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-08-01,3590366
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-04-01,9013355
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-07-01,5593916
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-06-01,6802364
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-03-01,8643716
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-05-01,8350813
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-11-01,6946201
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-10-01,5577687
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-09-01,7254226
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2013-12-01,3162939
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-08-01,3590366
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-04-01,7809965
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-12-01,3085375
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-07-01,3115600
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-06-01,9451149
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-03-01,6043189
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-05-01,7926530
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-11-01,5673611
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-10-01,5992874
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2014-09-01,6873797
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2015-01-01,5651149
Neraca,Aset,Penempatan pada bank lain,Penempatan pada bank lain,2015-02-01,5750413
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-08-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-04-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-07-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-06-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-03-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-05-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-11-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-10-01,0
Neraca,Liabilitas,Liabilitas antar kantor 2),Melakukan kegiatan operasional di Indonesia,2013-09-01,0
