Kategori_Laporan,Kategori_Pos,Pos_Pos,Rincian_Pos_Pos,Tanggal,Nilai
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-06-01,-513014
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-03-01,-249156
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-05-01,-409861
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-11-01,-1051489
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-10-01,-934868
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-09-01,-831031
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2013-12-01,-1207768
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-08-01,-959403
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-04-01,-444387
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-12-01,-1526160
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-07-01,-812354
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-06-01,-639729
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-03-01,-293559
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-05-01,-541470
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-11-01,-1373527
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-10-01,-1220459
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2014-09-01,-1088291
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2015-01-01,-114583
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Pendapatan (Beban) Operasional Selain Bunga Bersih,2015-02-01,-288727
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-08-01,268939
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-04-01,114636
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-07-01,246749
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-06-01,217479
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-03-01,83441
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-05-01,147834
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-11-01,391176
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-10-01,346028
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-09-01,314533
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2013-12-01,428404
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-08-01,342300
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-04-01,161858
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-12-01,444782
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-07-01,276119
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-06-01,224628
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-03-01,107024
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-05-01,195852
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-11-01,430597
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-10-01,418188
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2014-09-01,387494
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2015-01-01,62352
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset keuangan (impairment),2015-02-01,120144
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2013-12-01,10
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Kerugian penurunan nilai aset lainnya (non keuangan),2015-02-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2015-01-01,50
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Penurunan nilai wajar aset keuangan (mark to market),2015-02-01,95
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Beban Operasional Selain Bunga,Peningkatan nilai wajar kewajiban keuangan  (mark to market),2015-02-01,0
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-08-01,6583
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-04-01,3843
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-07-01,1888
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-06-01,-561
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-03-01,2158
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-05-01,4169
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-11-01,14310
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-10-01,12259
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-09-01,11838
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2013-12-01,19383
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-08-01,15690
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-04-01,7984
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-12-01,-5656
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-07-01,15375
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-06-01,15955
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-03-01,7529
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-05-01,14911
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-11-01,-10217
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-10-01,16744
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2014-09-01,16908
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2015-01-01,23758
Laba/Rugi,LABA (RUGI),    LABA (RUGI) NON OPERASIONAL,LABA (RUGI) NON OPERASIONAL,2015-02-01,25502
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-04-01,3
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-05-01,3
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Dividen,2015-02-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-08-01,172383
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-04-01,85481
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-07-01,159456
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-06-01,136811
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-03-01,60086
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-05-01,111365
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-11-01,236420
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-10-01,212619
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-09-01,197308
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2013-12-01,254275
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-08-01,157939
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-04-01,85715
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-12-01,254252
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-07-01,141465
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-06-01,122837
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-03-01,61633
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-05-01,105097
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-11-01,211299
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-10-01,197147
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2014-09-01,179325
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2015-01-01,17232
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pendapatan lainnya,2015-02-01,28148
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-03-01,0
