Dates,variable,value
2005-07-07,IDX: Turnover: Value,1215.036
2005-07-08,IDX: Turnover: Value,554.8566
2005-07-11,IDX: Turnover: Value,865.1594
2005-07-12,IDX: Turnover: Value,1017.118
2005-07-13,IDX: Turnover: Value,1281.258
2005-07-14,IDX: Turnover: Value,1475.921
2005-07-15,IDX: Turnover: Value,1436.135
2005-07-18,IDX: Turnover: Value,957.4389
2005-07-19,IDX: Turnover: Value,981.3162
2005-07-20,IDX: Turnover: Value,955.2553
2005-07-21,IDX: Turnover: Value,2336.188
2005-07-22,IDX: Turnover: Value,1939.013
2005-07-25,IDX: Turnover: Value,1166.175
2005-07-26,IDX: Turnover: Value,1249.111
2005-07-27,IDX: Turnover: Value,1676.878
2005-07-28,IDX: Turnover: Value,1248.418
2005-07-29,IDX: Turnover: Value,4132.942
2005-08-01,IDX: Turnover: Value,1336.676
2005-08-02,IDX: Turnover: Value,1128.63
2005-08-03,IDX: Turnover: Value,1407.6
2005-08-04,IDX: Turnover: Value,3655.035
2005-08-05,IDX: Turnover: Value,1130.527
2005-08-08,IDX: Turnover: Value,1255.159
2005-08-09,IDX: Turnover: Value,1114.502
2005-08-10,IDX: Turnover: Value,1484.904
2005-08-11,IDX: Turnover: Value,1212.388
2005-08-12,IDX: Turnover: Value,1744.966
2005-08-15,IDX: Turnover: Value,1535.423
2005-08-16,IDX: Turnover: Value,1093.842
2005-08-18,IDX: Turnover: Value,1762.559
2005-08-19,IDX: Turnover: Value,1413.301
2005-08-22,IDX: Turnover: Value,963.3403
2005-08-23,IDX: Turnover: Value,1248.47
2005-08-24,IDX: Turnover: Value,2207.453
2005-08-25,IDX: Turnover: Value,2008.87
2005-08-26,IDX: Turnover: Value,1184.649
2005-08-29,IDX: Turnover: Value,2316.428
2005-08-30,IDX: Turnover: Value,2558.921
2005-08-31,IDX: Turnover: Value,2070.469
2005-09-01,IDX: Turnover: Value,1260.172
2005-09-05,IDX: Turnover: Value,893.628
2005-09-06,IDX: Turnover: Value,853.1934
2005-09-07,IDX: Turnover: Value,1180.181
2005-09-08,IDX: Turnover: Value,1837.051
2005-09-09,IDX: Turnover: Value,1808.592
2005-09-12,IDX: Turnover: Value,1643.827
2005-09-13,IDX: Turnover: Value,1368.441
2005-09-14,IDX: Turnover: Value,1254.485
2005-09-15,IDX: Turnover: Value,1079.095
2005-09-16,IDX: Turnover: Value,845.8799
2005-09-19,IDX: Turnover: Value,941.7127
2005-09-20,IDX: Turnover: Value,1028.783
2005-09-21,IDX: Turnover: Value,1086.977
2005-09-22,IDX: Turnover: Value,3701.737
2005-09-23,IDX: Turnover: Value,1096.503
2005-09-26,IDX: Turnover: Value,1103.866
2005-09-27,IDX: Turnover: Value,719.5366
2005-09-28,IDX: Turnover: Value,1043.538
2005-09-29,IDX: Turnover: Value,915.1034
2005-09-30,IDX: Turnover: Value,5621.642
2005-10-03,IDX: Turnover: Value,1410.818
2005-10-04,IDX: Turnover: Value,1904.04
2005-10-05,IDX: Turnover: Value,1471.86
2005-10-06,IDX: Turnover: Value,1174.05
2005-10-07,IDX: Turnover: Value,958.7223
2005-10-10,IDX: Turnover: Value,618.2312
2005-10-11,IDX: Turnover: Value,785.6634
2005-10-12,IDX: Turnover: Value,1038.914
2005-10-13,IDX: Turnover: Value,862.1414
2005-10-14,IDX: Turnover: Value,2780.618
2005-10-17,IDX: Turnover: Value,618.4759
2005-10-18,IDX: Turnover: Value,892.3341
2005-10-19,IDX: Turnover: Value,1247.062
2005-10-20,IDX: Turnover: Value,940.1928
2005-10-21,IDX: Turnover: Value,770.4133
2005-10-24,IDX: Turnover: Value,805.7436
2005-10-25,IDX: Turnover: Value,828.5761
2005-10-26,IDX: Turnover: Value,955.8719
2005-10-27,IDX: Turnover: Value,5023.805
2005-10-28,IDX: Turnover: Value,940.1943
2005-10-31,IDX: Turnover: Value,728.1045
2005-11-01,IDX: Turnover: Value,883.2106
2005-11-09,IDX: Turnover: Value,1239.508
2005-11-10,IDX: Turnover: Value,1008.866
2005-11-11,IDX: Turnover: Value,825.0466
2005-11-14,IDX: Turnover: Value,928.6603
2005-11-15,IDX: Turnover: Value,803.8101
2005-11-16,IDX: Turnover: Value,485.3107
2005-11-17,IDX: Turnover: Value,742.3606
2005-11-18,IDX: Turnover: Value,1120.239
2005-11-21,IDX: Turnover: Value,1039.795
2005-11-22,IDX: Turnover: Value,821.6795
2005-11-23,IDX: Turnover: Value,883.2796
2005-11-24,IDX: Turnover: Value,1381.208
2005-11-25,IDX: Turnover: Value,774.1112
2005-11-28,IDX: Turnover: Value,720.675
2005-11-29,IDX: Turnover: Value,774.1112
2005-11-30,IDX: Turnover: Value,1283.086
2005-12-01,IDX: Turnover: Value,1153.583
2005-12-02,IDX: Turnover: Value,1363.853
2005-12-05,IDX: Turnover: Value,780.7028
2005-12-06,IDX: Turnover: Value,1017.246
2005-12-07,IDX: Turnover: Value,1846.856
2005-12-08,IDX: Turnover: Value,1586.576
2005-12-09,IDX: Turnover: Value,2078.138
2005-12-12,IDX: Turnover: Value,1693.116
2005-12-13,IDX: Turnover: Value,1277.108
2005-12-14,IDX: Turnover: Value,1262.391
2005-12-15,IDX: Turnover: Value,1026.674
2005-12-16,IDX: Turnover: Value,870.1613
2005-12-19,IDX: Turnover: Value,2925.199
2005-12-20,IDX: Turnover: Value,924.429
2005-12-21,IDX: Turnover: Value,812.286
2005-12-22,IDX: Turnover: Value,910.3757
2005-12-23,IDX: Turnover: Value,701.9666
2005-12-27,IDX: Turnover: Value,874.1398
2005-12-28,IDX: Turnover: Value,486.52
2005-12-29,IDX: Turnover: Value,735.7744
2006-01-02,IDX: Turnover: Value,273.5866
2006-01-03,IDX: Turnover: Value,1000.132
2006-01-04,IDX: Turnover: Value,2104.326
2006-01-05,IDX: Turnover: Value,1626.454
2006-01-06,IDX: Turnover: Value,1761.069
2006-01-09,IDX: Turnover: Value,2309.277
2006-01-11,IDX: Turnover: Value,2545.264
2006-01-12,IDX: Turnover: Value,2224.37
2006-01-13,IDX: Turnover: Value,1423.284
2006-01-16,IDX: Turnover: Value,1270.783
2006-01-17,IDX: Turnover: Value,1381.31
2006-01-18,IDX: Turnover: Value,1254.686
2006-01-19,IDX: Turnover: Value,1081.949
2006-01-20,IDX: Turnover: Value,986.0619
2006-01-23,IDX: Turnover: Value,990.342
2006-01-24,IDX: Turnover: Value,811.3342
2006-01-25,IDX: Turnover: Value,1466.715
2006-01-26,IDX: Turnover: Value,1526.066
2006-01-27,IDX: Turnover: Value,1241.851
2006-01-30,IDX: Turnover: Value,556.1089
2006-02-01,IDX: Turnover: Value,1348.351
2006-02-02,IDX: Turnover: Value,1072.57
2006-02-03,IDX: Turnover: Value,1518.102
2006-02-06,IDX: Turnover: Value,1230.775
2006-02-07,IDX: Turnover: Value,1513.649
2006-02-08,IDX: Turnover: Value,1947.449
2006-02-09,IDX: Turnover: Value,1134.297
2006-02-10,IDX: Turnover: Value,1255.247
2006-02-13,IDX: Turnover: Value,1457.724
2006-02-14,IDX: Turnover: Value,1550.758
2006-02-15,IDX: Turnover: Value,1560.621
2006-02-16,IDX: Turnover: Value,940.8225
2006-02-17,IDX: Turnover: Value,1341.726
2006-02-20,IDX: Turnover: Value,903.9598
2006-02-21,IDX: Turnover: Value,1026.216
2006-02-22,IDX: Turnover: Value,1222.587
2006-02-23,IDX: Turnover: Value,1172.897
2006-02-24,IDX: Turnover: Value,905.6939
2006-02-27,IDX: Turnover: Value,1250.073
2006-02-28,IDX: Turnover: Value,977.1005
2006-03-01,IDX: Turnover: Value,1205.939
2006-03-02,IDX: Turnover: Value,1657.062
2006-03-03,IDX: Turnover: Value,1396.739
2006-03-06,IDX: Turnover: Value,1193.836
2006-03-07,IDX: Turnover: Value,1347.878
2006-03-08,IDX: Turnover: Value,1537.106
2006-03-09,IDX: Turnover: Value,1358.261
2006-03-10,IDX: Turnover: Value,1243.513
2006-03-13,IDX: Turnover: Value,1384.31
2006-03-14,IDX: Turnover: Value,1386.885
2006-03-15,IDX: Turnover: Value,946.7169
2006-03-16,IDX: Turnover: Value,2315.641
2006-03-17,IDX: Turnover: Value,2870.166
2006-03-20,IDX: Turnover: Value,2853.71
2006-03-21,IDX: Turnover: Value,2244.923
2006-03-22,IDX: Turnover: Value,2730.946
2006-03-23,IDX: Turnover: Value,1780.555
2006-03-24,IDX: Turnover: Value,1314.985
2006-03-27,IDX: Turnover: Value,905.8621
2006-03-28,IDX: Turnover: Value,1602.012
2006-03-29,IDX: Turnover: Value,1853.447
2006-04-03,IDX: Turnover: Value,1643.461
2006-04-04,IDX: Turnover: Value,1422.853
2006-04-05,IDX: Turnover: Value,1607.78
2006-04-06,IDX: Turnover: Value,1922.347
2006-04-07,IDX: Turnover: Value,1879.406
2006-04-11,IDX: Turnover: Value,1597.231
2006-04-12,IDX: Turnover: Value,1902.531
2006-04-13,IDX: Turnover: Value,1941.153
2006-04-17,IDX: Turnover: Value,1378.709
2006-04-18,IDX: Turnover: Value,2415.755
2006-04-19,IDX: Turnover: Value,3559.767
2006-04-20,IDX: Turnover: Value,3718.775
2006-04-21,IDX: Turnover: Value,2512.356
2006-04-24,IDX: Turnover: Value,2124.19
2006-04-25,IDX: Turnover: Value,1853.364
2006-04-26,IDX: Turnover: Value,2764.615
2006-04-27,IDX: Turnover: Value,3213.057
2006-04-28,IDX: Turnover: Value,2123.756
2006-05-01,IDX: Turnover: Value,1775.665
2006-05-02,IDX: Turnover: Value,2741.469
2006-05-03,IDX: Turnover: Value,3649.059
2006-05-04,IDX: Turnover: Value,3388.879
2006-05-05,IDX: Turnover: Value,2091.867
2006-05-08,IDX: Turnover: Value,2641.504
2006-05-09,IDX: Turnover: Value,3647.704
2006-05-10,IDX: Turnover: Value,2994.828
2006-05-11,IDX: Turnover: Value,3236.63
2006-05-12,IDX: Turnover: Value,2534.617
2006-05-15,IDX: Turnover: Value,3952.375
2006-05-16,IDX: Turnover: Value,4402.961
2006-05-17,IDX: Turnover: Value,4571.053
2006-05-18,IDX: Turnover: Value,2764.9
2006-05-19,IDX: Turnover: Value,2627.363
2006-05-22,IDX: Turnover: Value,2854.186
2006-05-23,IDX: Turnover: Value,2827.028
2006-05-24,IDX: Turnover: Value,2754.11
2006-05-29,IDX: Turnover: Value,2176.229
2006-05-30,IDX: Turnover: Value,1863.24
2006-05-31,IDX: Turnover: Value,1823.231
2006-06-01,IDX: Turnover: Value,1550.379
2006-06-02,IDX: Turnover: Value,1379.705
2006-06-05,IDX: Turnover: Value,1217.284
2006-06-06,IDX: Turnover: Value,1242.555
2006-06-07,IDX: Turnover: Value,1820.15
2006-06-08,IDX: Turnover: Value,1816.319
2006-06-09,IDX: Turnover: Value,1734.364
2006-06-12,IDX: Turnover: Value,971.2066
2006-06-13,IDX: Turnover: Value,1564.778
2006-06-14,IDX: Turnover: Value,1329.68
2006-06-15,IDX: Turnover: Value,1645.174
2006-06-16,IDX: Turnover: Value,2285.576
2006-06-19,IDX: Turnover: Value,843.1884
2006-06-20,IDX: Turnover: Value,1115.73
2006-06-21,IDX: Turnover: Value,1286.223
2006-06-22,IDX: Turnover: Value,1262.829
2006-06-23,IDX: Turnover: Value,616.3635
2006-06-26,IDX: Turnover: Value,696.9575
2006-06-27,IDX: Turnover: Value,1161.223
2006-06-28,IDX: Turnover: Value,836.307
2006-06-29,IDX: Turnover: Value,878.9441
2006-06-30,IDX: Turnover: Value,1861.918
2006-07-03,IDX: Turnover: Value,1479.204
2006-07-04,IDX: Turnover: Value,1578.753
2006-07-05,IDX: Turnover: Value,1411.172
2006-07-06,IDX: Turnover: Value,1836.359
2006-07-07,IDX: Turnover: Value,1300.203
2006-07-10,IDX: Turnover: Value,1058.351
2006-07-11,IDX: Turnover: Value,944.7397
2006-07-12,IDX: Turnover: Value,1123.963
2006-07-13,IDX: Turnover: Value,1321.713
2006-07-14,IDX: Turnover: Value,1231.093
2006-07-17,IDX: Turnover: Value,947.0038
2006-07-18,IDX: Turnover: Value,1309.43
2006-07-19,IDX: Turnover: Value,813.501
2006-07-20,IDX: Turnover: Value,1474.135
2006-07-21,IDX: Turnover: Value,939.2638
2006-07-24,IDX: Turnover: Value,926.5102
2006-07-25,IDX: Turnover: Value,1616.581
2006-07-26,IDX: Turnover: Value,1029.819
2006-07-27,IDX: Turnover: Value,4927.988
2006-07-28,IDX: Turnover: Value,1281.309
2006-07-31,IDX: Turnover: Value,1271.725
2006-08-01,IDX: Turnover: Value,1500.999
2006-08-02,IDX: Turnover: Value,2034.491
2006-08-03,IDX: Turnover: Value,2465.118
2006-08-04,IDX: Turnover: Value,1471.102
2006-08-07,IDX: Turnover: Value,1983.694
2006-08-08,IDX: Turnover: Value,2026.897
2006-08-09,IDX: Turnover: Value,1454.458
2006-08-10,IDX: Turnover: Value,1918.433
2006-08-11,IDX: Turnover: Value,1009.957
2006-08-14,IDX: Turnover: Value,1375.389
2006-08-15,IDX: Turnover: Value,1855.831
2006-08-16,IDX: Turnover: Value,2678.716
2006-08-22,IDX: Turnover: Value,2004.66
2006-08-23,IDX: Turnover: Value,1963.807
2006-08-24,IDX: Turnover: Value,1964.979
2006-08-25,IDX: Turnover: Value,1753.596
2006-08-28,IDX: Turnover: Value,1653.729
2006-08-29,IDX: Turnover: Value,1422.118
2006-08-30,IDX: Turnover: Value,1433.382
2006-08-31,IDX: Turnover: Value,1608.81
2006-09-01,IDX: Turnover: Value,1394.557
2006-09-04,IDX: Turnover: Value,1678.094
2006-09-05,IDX: Turnover: Value,1627.981
2006-09-06,IDX: Turnover: Value,3271.454
2006-09-07,IDX: Turnover: Value,1375.702
2006-09-08,IDX: Turnover: Value,1680.126
2006-09-11,IDX: Turnover: Value,1396.246
2006-09-12,IDX: Turnover: Value,1748.186
2006-09-13,IDX: Turnover: Value,1593.62
2006-09-14,IDX: Turnover: Value,1354.733
2006-09-15,IDX: Turnover: Value,2707.479
2006-09-18,IDX: Turnover: Value,1650.272
2006-09-19,IDX: Turnover: Value,1693.437
2006-09-20,IDX: Turnover: Value,1533.546
2006-09-21,IDX: Turnover: Value,2581.886
2006-09-22,IDX: Turnover: Value,2007.016
2006-09-25,IDX: Turnover: Value,1159.461
2006-09-26,IDX: Turnover: Value,1393.047
2006-09-27,IDX: Turnover: Value,1500.512
2006-09-28,IDX: Turnover: Value,1490.947
2006-09-29,IDX: Turnover: Value,1517.996
2006-10-02,IDX: Turnover: Value,1377.678
2006-10-03,IDX: Turnover: Value,1694.128
2006-10-04,IDX: Turnover: Value,1784.094
2006-10-05,IDX: Turnover: Value,1892.571
2006-10-06,IDX: Turnover: Value,1882.071
2006-10-09,IDX: Turnover: Value,1509.261
2006-10-10,IDX: Turnover: Value,2024.007
2006-10-11,IDX: Turnover: Value,1995.572
2006-10-12,IDX: Turnover: Value,2145.526
2006-10-13,IDX: Turnover: Value,1937.928
2006-10-16,IDX: Turnover: Value,1770.082
2006-10-17,IDX: Turnover: Value,1550.054
2006-10-18,IDX: Turnover: Value,3012.197
2006-10-19,IDX: Turnover: Value,1110.453
2006-10-20,IDX: Turnover: Value,1524.082
2006-10-30,IDX: Turnover: Value,2001.755
2006-10-31,IDX: Turnover: Value,2138.793
2006-11-01,IDX: Turnover: Value,1582.47
2006-11-02,IDX: Turnover: Value,2264.143
2006-11-03,IDX: Turnover: Value,1918.568
2006-11-06,IDX: Turnover: Value,2340.41
2006-11-07,IDX: Turnover: Value,2505.274
2006-11-08,IDX: Turnover: Value,1685.823
2006-11-09,IDX: Turnover: Value,1851.444
2006-11-10,IDX: Turnover: Value,1764.738
2006-11-13,IDX: Turnover: Value,1479.498
2006-11-14,IDX: Turnover: Value,2239.11
2006-11-15,IDX: Turnover: Value,2128.402
2006-11-16,IDX: Turnover: Value,2256.605
2006-11-17,IDX: Turnover: Value,2691.572
2006-11-20,IDX: Turnover: Value,2024.104
2006-11-21,IDX: Turnover: Value,2394.986
2006-11-22,IDX: Turnover: Value,2427.255
2006-11-23,IDX: Turnover: Value,1764.738
2006-11-24,IDX: Turnover: Value,1825.927
2006-11-27,IDX: Turnover: Value,2156.56
2006-11-28,IDX: Turnover: Value,2188.719
2006-11-29,IDX: Turnover: Value,2687.615
2006-11-30,IDX: Turnover: Value,2594.722
2006-12-01,IDX: Turnover: Value,1913.51
2006-12-04,IDX: Turnover: Value,2083.702
2006-12-05,IDX: Turnover: Value,2930.969
2006-12-06,IDX: Turnover: Value,3169.541
2006-12-07,IDX: Turnover: Value,2674.946
2006-12-08,IDX: Turnover: Value,2484.628
2006-12-11,IDX: Turnover: Value,3502.079
2006-12-12,IDX: Turnover: Value,2689.039
2006-12-13,IDX: Turnover: Value,2468.55
2006-12-14,IDX: Turnover: Value,2454.118
2006-12-15,IDX: Turnover: Value,4655.082
2006-12-18,IDX: Turnover: Value,2981.048
2006-12-19,IDX: Turnover: Value,3488.123
2006-12-20,IDX: Turnover: Value,2544.949
2006-12-21,IDX: Turnover: Value,2302.06
2006-12-22,IDX: Turnover: Value,1714.613
2006-12-26,IDX: Turnover: Value,1168.272
2006-12-27,IDX: Turnover: Value,1911.56
2006-12-28,IDX: Turnover: Value,2733.062
2007-01-02,IDX: Turnover: Value,1791.647
2007-01-03,IDX: Turnover: Value,2807.169
2007-01-04,IDX: Turnover: Value,3031.557
2007-01-05,IDX: Turnover: Value,2497.788
2007-01-08,IDX: Turnover: Value,2052.433
2007-01-09,IDX: Turnover: Value,3246.706
2007-01-10,IDX: Turnover: Value,3637.886
2007-01-11,IDX: Turnover: Value,2230.246
2007-01-12,IDX: Turnover: Value,5215.692
2007-01-15,IDX: Turnover: Value,2361.328
2007-01-16,IDX: Turnover: Value,3065.834
2007-01-17,IDX: Turnover: Value,2413.098
2007-01-18,IDX: Turnover: Value,3006.204
2007-01-19,IDX: Turnover: Value,2709.168
2007-01-22,IDX: Turnover: Value,2717.684
2007-01-23,IDX: Turnover: Value,2141.056
2007-01-24,IDX: Turnover: Value,2397.371
2007-01-25,IDX: Turnover: Value,2501.615
2007-01-26,IDX: Turnover: Value,2001.266
2007-01-29,IDX: Turnover: Value,1659.789
2007-01-30,IDX: Turnover: Value,1825.604
2007-01-31,IDX: Turnover: Value,2329.867
2007-02-01,IDX: Turnover: Value,2658.582
2007-02-02,IDX: Turnover: Value,2008.622
2007-02-05,IDX: Turnover: Value,1436.008
2007-02-06,IDX: Turnover: Value,1703.978
2007-02-07,IDX: Turnover: Value,2237.888
2007-02-08,IDX: Turnover: Value,2673.664
2007-02-09,IDX: Turnover: Value,2196.528
2007-02-12,IDX: Turnover: Value,2197.822
2007-02-13,IDX: Turnover: Value,1853.289
2007-02-14,IDX: Turnover: Value,2893.214
2007-02-15,IDX: Turnover: Value,3460.511
2007-02-16,IDX: Turnover: Value,3260.685
2007-02-19,IDX: Turnover: Value,1213.734
2007-02-20,IDX: Turnover: Value,1438.328
2007-02-21,IDX: Turnover: Value,3105.766
2007-02-22,IDX: Turnover: Value,3514.16
2007-02-23,IDX: Turnover: Value,2936.711
2007-02-26,IDX: Turnover: Value,2519.082
2007-02-27,IDX: Turnover: Value,2864.843
2007-02-28,IDX: Turnover: Value,4261.854
2007-03-01,IDX: Turnover: Value,3582.833
2007-03-02,IDX: Turnover: Value,2016.408
2007-03-05,IDX: Turnover: Value,3193.892
2007-03-06,IDX: Turnover: Value,2533.441
2007-03-07,IDX: Turnover: Value,2309.093
2007-03-08,IDX: Turnover: Value,2437.931
2007-03-09,IDX: Turnover: Value,2335.544
2007-03-12,IDX: Turnover: Value,2517.247
2007-03-13,IDX: Turnover: Value,2216.836
2007-03-14,IDX: Turnover: Value,1961.031
2007-03-15,IDX: Turnover: Value,1896.777
2007-03-16,IDX: Turnover: Value,2078.404
2007-03-20,IDX: Turnover: Value,2321.336
2007-03-21,IDX: Turnover: Value,2000.851
2007-03-22,IDX: Turnover: Value,2792.807
2007-03-23,IDX: Turnover: Value,2396.618
2007-03-26,IDX: Turnover: Value,2258.499
2007-03-27,IDX: Turnover: Value,2752.439
2007-03-28,IDX: Turnover: Value,2743.959
2007-03-29,IDX: Turnover: Value,3567.518
2007-03-30,IDX: Turnover: Value,3106.455
2007-04-02,IDX: Turnover: Value,3190.861
2007-04-03,IDX: Turnover: Value,4528.006
2007-04-04,IDX: Turnover: Value,6057.789
2007-04-05,IDX: Turnover: Value,3108.002
2007-04-09,IDX: Turnover: Value,2085.554
2007-04-10,IDX: Turnover: Value,2809.415
2007-04-11,IDX: Turnover: Value,3897.83
2007-04-12,IDX: Turnover: Value,3355.47
2007-04-13,IDX: Turnover: Value,3424.747
2007-04-16,IDX: Turnover: Value,3867.731
2007-04-17,IDX: Turnover: Value,3222.194
2007-04-18,IDX: Turnover: Value,4026.174
2007-04-19,IDX: Turnover: Value,4335.193
2007-04-20,IDX: Turnover: Value,3745.273
2007-04-23,IDX: Turnover: Value,4600.507
2007-04-24,IDX: Turnover: Value,4325.833
2007-04-25,IDX: Turnover: Value,3838.198
2007-04-26,IDX: Turnover: Value,5494.3
2007-04-27,IDX: Turnover: Value,3973.847
2007-04-30,IDX: Turnover: Value,4109.749
2007-05-01,IDX: Turnover: Value,4148.762
2007-05-02,IDX: Turnover: Value,5723.688
2007-05-03,IDX: Turnover: Value,5332.912
2007-05-04,IDX: Turnover: Value,4780.291
2007-05-07,IDX: Turnover: Value,4139.699
2007-05-08,IDX: Turnover: Value,3008.46
2007-05-09,IDX: Turnover: Value,3258.884
2007-05-10,IDX: Turnover: Value,3993.463
2007-05-11,IDX: Turnover: Value,4033.021
2007-05-14,IDX: Turnover: Value,4652.436
2007-05-15,IDX: Turnover: Value,3359.809
2007-05-16,IDX: Turnover: Value,3720.982
2007-05-21,IDX: Turnover: Value,4499.804
2007-05-22,IDX: Turnover: Value,5766.216
2007-05-23,IDX: Turnover: Value,5836.942
2007-05-24,IDX: Turnover: Value,7404.465
2007-05-25,IDX: Turnover: Value,4283.039
2007-05-28,IDX: Turnover: Value,4056.278
2007-05-29,IDX: Turnover: Value,5007.579
2007-05-30,IDX: Turnover: Value,4506.508
2007-05-31,IDX: Turnover: Value,6829.011
2007-06-04,IDX: Turnover: Value,6983.861
2007-06-05,IDX: Turnover: Value,6825.134
2007-06-06,IDX: Turnover: Value,4975.32
2007-06-07,IDX: Turnover: Value,6140.167
2007-06-08,IDX: Turnover: Value,4201.769
2007-06-11,IDX: Turnover: Value,3213.005
2007-06-12,IDX: Turnover: Value,3981.093
2007-06-13,IDX: Turnover: Value,2815.915
2007-06-14,IDX: Turnover: Value,3357.528
2007-06-15,IDX: Turnover: Value,4422.544
2007-06-18,IDX: Turnover: Value,4656.387
2007-06-19,IDX: Turnover: Value,3982.082
2007-06-20,IDX: Turnover: Value,5038.72
2007-06-21,IDX: Turnover: Value,5069.455
2007-06-22,IDX: Turnover: Value,4925.362
2007-06-25,IDX: Turnover: Value,3149.828
2007-06-26,IDX: Turnover: Value,4230.929
2007-06-27,IDX: Turnover: Value,3220.325
2007-06-28,IDX: Turnover: Value,2821.639
2007-06-29,IDX: Turnover: Value,3584.275
2007-07-02,IDX: Turnover: Value,3814.041
2007-07-03,IDX: Turnover: Value,3752.652
2007-07-04,IDX: Turnover: Value,4696.132
2007-07-05,IDX: Turnover: Value,3667.178
2007-07-06,IDX: Turnover: Value,4291.817
2007-07-09,IDX: Turnover: Value,5742.999
2007-07-10,IDX: Turnover: Value,4045.027
2007-07-11,IDX: Turnover: Value,4434.676
2007-07-12,IDX: Turnover: Value,4242.944
2007-07-13,IDX: Turnover: Value,3488.333
2007-07-16,IDX: Turnover: Value,3194.094
2007-07-17,IDX: Turnover: Value,3189.408
2007-07-18,IDX: Turnover: Value,3162.586
2007-07-19,IDX: Turnover: Value,4583.129
2007-07-20,IDX: Turnover: Value,4751.735
2007-07-23,IDX: Turnover: Value,5995.845
2007-07-24,IDX: Turnover: Value,4593.27
2007-07-25,IDX: Turnover: Value,5370.546
2007-07-26,IDX: Turnover: Value,5432.318
2007-07-27,IDX: Turnover: Value,6304.428
2007-07-30,IDX: Turnover: Value,4044.485
2007-07-31,IDX: Turnover: Value,4190.738
2007-08-01,IDX: Turnover: Value,5606.167
2007-08-02,IDX: Turnover: Value,5003.422
2007-08-03,IDX: Turnover: Value,3097.427
2007-08-06,IDX: Turnover: Value,3540.016
2007-08-07,IDX: Turnover: Value,4620.73
2007-08-08,IDX: Turnover: Value,4285.335
2007-08-09,IDX: Turnover: Value,2980.028
2007-08-10,IDX: Turnover: Value,3069.464
2007-08-13,IDX: Turnover: Value,10833.4
2007-08-14,IDX: Turnover: Value,2495.547
2007-08-15,IDX: Turnover: Value,4424.216
2007-08-16,IDX: Turnover: Value,8203.635
2007-08-20,IDX: Turnover: Value,4708.057
2007-08-21,IDX: Turnover: Value,3661.958
2007-08-22,IDX: Turnover: Value,3044.506
2007-08-23,IDX: Turnover: Value,11387.29
2007-08-24,IDX: Turnover: Value,3323.957
2007-08-27,IDX: Turnover: Value,4252.703
2007-08-28,IDX: Turnover: Value,3948.335
2007-08-29,IDX: Turnover: Value,2805.309
2007-08-30,IDX: Turnover: Value,2679.893
2007-08-31,IDX: Turnover: Value,3685.501
2007-09-03,IDX: Turnover: Value,2823.768
2007-09-04,IDX: Turnover: Value,2718.833
2007-09-05,IDX: Turnover: Value,3224.114
2007-09-06,IDX: Turnover: Value,3267.221
2007-09-07,IDX: Turnover: Value,3301.893
2007-09-10,IDX: Turnover: Value,2863.391
2007-09-11,IDX: Turnover: Value,2451.694
2007-09-12,IDX: Turnover: Value,3046.927
2007-09-13,IDX: Turnover: Value,2332.398
2007-09-14,IDX: Turnover: Value,2935.133
2007-09-17,IDX: Turnover: Value,2722.343
2007-09-18,IDX: Turnover: Value,3214.501
2007-09-19,IDX: Turnover: Value,7201.839
2007-09-20,IDX: Turnover: Value,4869.983
2007-09-21,IDX: Turnover: Value,3800.285
2007-09-24,IDX: Turnover: Value,4849.733
2007-09-25,IDX: Turnover: Value,4457.665
2007-09-26,IDX: Turnover: Value,4327.73
2007-09-27,IDX: Turnover: Value,4797.854
2007-09-28,IDX: Turnover: Value,4209.862
2007-10-01,IDX: Turnover: Value,4734.079
2007-10-02,IDX: Turnover: Value,6243.224
2007-10-03,IDX: Turnover: Value,7660.132
2007-10-04,IDX: Turnover: Value,4973.233
2007-10-05,IDX: Turnover: Value,5920.339
2007-10-08,IDX: Turnover: Value,5230.596
2007-10-09,IDX: Turnover: Value,4588.619
2007-10-10,IDX: Turnover: Value,5630.906
2007-10-11,IDX: Turnover: Value,6097.995
2007-10-17,IDX: Turnover: Value,6892.445
2007-10-18,IDX: Turnover: Value,8202.434
2007-10-19,IDX: Turnover: Value,4502.197
2007-10-22,IDX: Turnover: Value,5557.816
2007-10-23,IDX: Turnover: Value,5886.324
2007-10-24,IDX: Turnover: Value,5893.01
2007-10-25,IDX: Turnover: Value,5482.741
2007-10-26,IDX: Turnover: Value,5765.659
2007-10-29,IDX: Turnover: Value,6212.1
2007-10-30,IDX: Turnover: Value,8602.683
2007-10-31,IDX: Turnover: Value,7150.108
2007-11-01,IDX: Turnover: Value,8700.539
2007-11-02,IDX: Turnover: Value,7531.556
2007-11-05,IDX: Turnover: Value,6029.236
2007-11-06,IDX: Turnover: Value,6028.423
2007-11-07,IDX: Turnover: Value,8801.166
2007-11-08,IDX: Turnover: Value,7546.827
2007-11-09,IDX: Turnover: Value,8288.279
2007-11-12,IDX: Turnover: Value,8264.687
2007-11-13,IDX: Turnover: Value,8436.277
2007-11-14,IDX: Turnover: Value,7210.411
2007-11-15,IDX: Turnover: Value,6060.459
2007-11-16,IDX: Turnover: Value,4808.202
2007-11-19,IDX: Turnover: Value,3737.391
2007-11-20,IDX: Turnover: Value,8588.3
2007-11-21,IDX: Turnover: Value,6188.12
