Dates,variable,value
2019-06-19,IHSG,6257.33
2019-06-20,IHSG,6339.262
2019-06-21,IHSG,6335.698
2019-06-24,IHSG,6315.436
2019-06-25,IHSG,6288.465
2019-06-26,IHSG,6320.445
2019-06-27,IHSG,6310.489
2019-06-28,IHSG,6352.71
2019-07-01,IHSG,6358.629
2019-07-02,IHSG,6379.688
2019-07-03,IHSG,6384.898
2019-07-04,IHSG,6362.622
2019-07-05,IHSG,6375.967
2019-07-08,IHSG,6373.477
2019-07-09,IHSG,6351.827
2019-07-10,IHSG,6388.323
2019-07-11,IHSG,6410.683
2019-07-12,IHSG,6417.066
2019-07-15,IHSG,6373.345
2019-07-16,IHSG,6418.234
2019-07-17,IHSG,6401.88
2019-07-18,IHSG,6394.609
2019-07-19,IHSG,6403.294
2019-07-22,IHSG,6456.539
2019-07-23,IHSG,6433.547
2019-07-24,IHSG,6403.81
2019-07-25,IHSG,6384.987
2019-07-26,IHSG,6401.365
2019-07-29,IHSG,6325.237
2019-07-30,IHSG,6299.035
2019-07-31,IHSG,6376.996
2019-08-01,IHSG,6390.505
2019-08-02,IHSG,6381.542
2019-08-05,IHSG,6340.18
2019-08-06,IHSG,6175.703
2019-08-07,IHSG,6119.471
2019-08-08,IHSG,6204.195
2019-08-09,IHSG,6274.671
2019-08-12,IHSG,6282.132
2019-08-13,IHSG,6250.595
2019-08-14,IHSG,6210.962
2019-08-15,IHSG,6267.335
2019-08-16,IHSG,6257.586
2019-08-19,IHSG,6286.657
2019-08-20,IHSG,6296.715
2019-08-21,IHSG,6295.738
2019-08-22,IHSG,6252.967
2019-08-23,IHSG,6239.245
2019-08-26,IHSG,6255.597
2019-08-27,IHSG,6214.51
2019-08-28,IHSG,6278.171
2019-08-29,IHSG,6281.646
2019-08-30,IHSG,6289.119
2019-09-02,IHSG,6328.47
2019-09-03,IHSG,6290.546
2019-09-04,IHSG,6261.59
2019-09-05,IHSG,6269.664
2019-09-06,IHSG,6306.803
2019-09-09,IHSG,6308.95
2019-09-10,IHSG,6326.213
2019-09-11,IHSG,6336.673
2019-09-12,IHSG,6381.954
2019-09-13,IHSG,6342.174
2019-09-16,IHSG,6334.843
2019-09-17,IHSG,6219.435
2019-09-18,IHSG,6236.69
2019-09-19,IHSG,6276.633
2019-09-20,IHSG,6244.47
2019-09-23,IHSG,6231.473
2019-09-24,IHSG,6206.199
2019-09-25,IHSG,6137.608
2019-09-26,IHSG,6146.404
2019-09-27,IHSG,6230.334
2019-09-30,IHSG,6196.889
2019-10-01,IHSG,6169.102
2019-10-02,IHSG,6138.25
2019-10-03,IHSG,6055.425
2019-10-04,IHSG,6038.529
2019-10-07,IHSG,6061.252
2019-10-08,IHSG,6000.582
2019-10-09,IHSG,6039.601
